,comments_id,line,message,range.start_line,range.end_line,filepath_before,filepath_after,is_gerrit,repository_name,methods_before_count,methods_after_count
159,aef60e12_40ecd0bb,64.0,"Ok thanks.  I'll defer to Android experts/owners on if removing the assert is fine, but from the comment thread you linked it sounds like that's the desired approach.",57.0,64.0,aef60e12_40ecd0bb_before.java,aef60e12_40ecd0bb_after.java,True,chromium,9,9
160,d3a40f79_461b38cc,85.0,nit: I have generally noticed a new line between the first line and the first @param. I couldn't find a specific recommendation from Java style guide so consider it optional.,85.0,85.0,d3a40f79_461b38cc_before.java,d3a40f79_461b38cc_after.java,True,chromium,6,6
161,d3a40f79_461b38cc,85.0,nit: I have generally noticed a new line between the first line and the first @param. I couldn't find a specific recommendation from Java style guide so consider it optional.,85.0,85.0,d3a40f79_461b38cc_before.java,d3a40f79_461b38cc_after.java,True,chromium,6,6
162,d3a40f79_461b38cc,85.0,nit: I have generally noticed a new line between the first line and the first @param. I couldn't find a specific recommendation from Java style guide so consider it optional.,85.0,85.0,d3a40f79_461b38cc_before.java,d3a40f79_461b38cc_after.java,True,chromium,6,6
163,d3a40f79_461b38cc,85.0,nit: I have generally noticed a new line between the first line and the first @param. I couldn't find a specific recommendation from Java style guide so consider it optional.,85.0,85.0,d3a40f79_461b38cc_before.java,d3a40f79_461b38cc_after.java,True,chromium,6,6
164,a24eda97_67a295c7,85.0,Wasn't done here,85.0,85.0,a24eda97_67a295c7_before.java,a24eda97_67a295c7_after.java,True,chromium,6,6
165,a24eda97_67a295c7,85.0,Wasn't done here,85.0,85.0,a24eda97_67a295c7_before.java,a24eda97_67a295c7_after.java,True,chromium,6,6
166,a24eda97_67a295c7,85.0,Wasn't done here,85.0,85.0,a24eda97_67a295c7_before.java,a24eda97_67a295c7_after.java,True,chromium,6,6
167,a24eda97_67a295c7,85.0,Wasn't done here,85.0,85.0,a24eda97_67a295c7_before.java,a24eda97_67a295c7_after.java,True,chromium,6,6
168,09a4b905_7d88ae6a,85.0,Done,85.0,85.0,09a4b905_7d88ae6a_before.java,09a4b905_7d88ae6a_after.java,True,chromium,6,6
169,09a4b905_7d88ae6a,85.0,Done,85.0,85.0,09a4b905_7d88ae6a_before.java,09a4b905_7d88ae6a_after.java,True,chromium,6,6
170,09a4b905_7d88ae6a,85.0,Done,85.0,85.0,09a4b905_7d88ae6a_before.java,09a4b905_7d88ae6a_after.java,True,chromium,6,6
171,09a4b905_7d88ae6a,85.0,Done,85.0,85.0,09a4b905_7d88ae6a_before.java,09a4b905_7d88ae6a_after.java,True,chromium,6,6
172,01298bd6_5bf8c002,85.0,Done,85.0,85.0,01298bd6_5bf8c002_before.java,01298bd6_5bf8c002_after.java,True,chromium,6,6
173,01298bd6_5bf8c002,85.0,Done,85.0,85.0,01298bd6_5bf8c002_before.java,01298bd6_5bf8c002_after.java,True,chromium,6,6
174,01298bd6_5bf8c002,85.0,Done,85.0,85.0,01298bd6_5bf8c002_before.java,01298bd6_5bf8c002_after.java,True,chromium,6,6
175,01298bd6_5bf8c002,85.0,Done,85.0,85.0,01298bd6_5bf8c002_before.java,01298bd6_5bf8c002_after.java,True,chromium,6,6
176,3c9dffbe_11cfa28e,102.0,remove addition,102.0,102.0,3c9dffbe_11cfa28e_before.java,3c9dffbe_11cfa28e_after.java,True,chromium,6,6
177,3c9dffbe_11cfa28e,102.0,remove addition,102.0,102.0,3c9dffbe_11cfa28e_before.java,3c9dffbe_11cfa28e_after.java,True,chromium,6,6
178,3c9dffbe_11cfa28e,102.0,remove addition,102.0,102.0,3c9dffbe_11cfa28e_before.java,3c9dffbe_11cfa28e_after.java,True,chromium,6,6
179,3c9dffbe_11cfa28e,102.0,remove addition,102.0,102.0,3c9dffbe_11cfa28e_before.java,3c9dffbe_11cfa28e_after.java,True,chromium,6,6
180,3aba56b0_3679af05,102.0,Done,102.0,102.0,3aba56b0_3679af05_before.java,3aba56b0_3679af05_after.java,True,chromium,6,6
181,3aba56b0_3679af05,102.0,Done,102.0,102.0,3aba56b0_3679af05_before.java,3aba56b0_3679af05_after.java,True,chromium,6,6
182,3aba56b0_3679af05,102.0,Done,102.0,102.0,3aba56b0_3679af05_before.java,3aba56b0_3679af05_after.java,True,chromium,6,6
183,3aba56b0_3679af05,102.0,Done,102.0,102.0,3aba56b0_3679af05_before.java,3aba56b0_3679af05_after.java,True,chromium,6,6
184,1352903e_913850c6,74.0,C++ would do NOTREACHED() here which would crash a debug build...I wonder if this should do something similar?  Throwing an exception would crash even a non-debug build though...,74.0,74.0,1352903e_913850c6_before.java,1352903e_913850c6_after.java,True,chromium,8,8
185,1352903e_913850c6,74.0,C++ would do NOTREACHED() here which would crash a debug build...I wonder if this should do something similar?  Throwing an exception would crash even a non-debug build though...,74.0,74.0,1352903e_913850c6_before.java,1352903e_913850c6_after.java,True,chromium,8,8
186,1352903e_913850c6,74.0,C++ would do NOTREACHED() here which would crash a debug build...I wonder if this should do something similar?  Throwing an exception would crash even a non-debug build though...,74.0,74.0,1352903e_913850c6_before.java,1352903e_913850c6_after.java,True,chromium,8,8
187,1352903e_913850c6,74.0,C++ would do NOTREACHED() here which would crash a debug build...I wonder if this should do something similar?  Throwing an exception would crash even a non-debug build though...,74.0,74.0,1352903e_913850c6_before.java,1352903e_913850c6_after.java,True,chromium,8,8
188,b900a0c3_a7e3d737,74.0,"The only way I think we handle it gracefully is to leave it as is and maybe add a Log statement [1]

To avoid any crashes, we'd also need to update the AuthenticatorOptionsAdapter[2] to handle cases where the iconResId is 0, so that it does not fail trying fetch an icon for that id.

[1]https://sites.google.com/a/google.com/clank/engineering/best-practices/logging 
[2]https://source.chromium.org/chromium/chromium/src/+/main:chrome/browser/ui/android/autofill/internal/java/src/org/chromium/chrome/browser/ui/autofill/AuthenticatorOptionsAdapter.java;l=58;drc=0f7b26dc2dcf3aa5098a852fc2c02329b25ad98d",74.0,74.0,b900a0c3_a7e3d737_before.java,b900a0c3_a7e3d737_after.java,True,chromium,8,8
189,b900a0c3_a7e3d737,74.0,"The only way I think we handle it gracefully is to leave it as is and maybe add a Log statement [1]

To avoid any crashes, we'd also need to update the AuthenticatorOptionsAdapter[2] to handle cases where the iconResId is 0, so that it does not fail trying fetch an icon for that id.

[1]https://sites.google.com/a/google.com/clank/engineering/best-practices/logging 
[2]https://source.chromium.org/chromium/chromium/src/+/main:chrome/browser/ui/android/autofill/internal/java/src/org/chromium/chrome/browser/ui/autofill/AuthenticatorOptionsAdapter.java;l=58;drc=0f7b26dc2dcf3aa5098a852fc2c02329b25ad98d",74.0,74.0,b900a0c3_a7e3d737_before.java,b900a0c3_a7e3d737_after.java,True,chromium,8,8
190,b900a0c3_a7e3d737,74.0,"The only way I think we handle it gracefully is to leave it as is and maybe add a Log statement [1]

To avoid any crashes, we'd also need to update the AuthenticatorOptionsAdapter[2] to handle cases where the iconResId is 0, so that it does not fail trying fetch an icon for that id.

[1]https://sites.google.com/a/google.com/clank/engineering/best-practices/logging 
[2]https://source.chromium.org/chromium/chromium/src/+/main:chrome/browser/ui/android/autofill/internal/java/src/org/chromium/chrome/browser/ui/autofill/AuthenticatorOptionsAdapter.java;l=58;drc=0f7b26dc2dcf3aa5098a852fc2c02329b25ad98d",74.0,74.0,b900a0c3_a7e3d737_before.java,b900a0c3_a7e3d737_after.java,True,chromium,8,8
191,b900a0c3_a7e3d737,74.0,"The only way I think we handle it gracefully is to leave it as is and maybe add a Log statement [1]

To avoid any crashes, we'd also need to update the AuthenticatorOptionsAdapter[2] to handle cases where the iconResId is 0, so that it does not fail trying fetch an icon for that id.

[1]https://sites.google.com/a/google.com/clank/engineering/best-practices/logging 
[2]https://source.chromium.org/chromium/chromium/src/+/main:chrome/browser/ui/android/autofill/internal/java/src/org/chromium/chrome/browser/ui/autofill/AuthenticatorOptionsAdapter.java;l=58;drc=0f7b26dc2dcf3aa5098a852fc2c02329b25ad98d",74.0,74.0,b900a0c3_a7e3d737_before.java,b900a0c3_a7e3d737_after.java,True,chromium,8,8
192,5cae2ef7_508cb6bf,74.0,"Theoretically, this should never happen. However, if it's as you say (NOTREACHED() only takes effect on debug builds), throwing an exception here might not be desirable. I'd prefer a more graceful way of handling error conditions in release builds than just straight up crashing... Is there a way to catch an exception across the JNI build?",74.0,74.0,5cae2ef7_508cb6bf_before.java,5cae2ef7_508cb6bf_after.java,True,chromium,8,8
193,5cae2ef7_508cb6bf,74.0,"Theoretically, this should never happen. However, if it's as you say (NOTREACHED() only takes effect on debug builds), throwing an exception here might not be desirable. I'd prefer a more graceful way of handling error conditions in release builds than just straight up crashing... Is there a way to catch an exception across the JNI build?",74.0,74.0,5cae2ef7_508cb6bf_before.java,5cae2ef7_508cb6bf_after.java,True,chromium,8,8
194,5cae2ef7_508cb6bf,74.0,"Theoretically, this should never happen. However, if it's as you say (NOTREACHED() only takes effect on debug builds), throwing an exception here might not be desirable. I'd prefer a more graceful way of handling error conditions in release builds than just straight up crashing... Is there a way to catch an exception across the JNI build?",74.0,74.0,5cae2ef7_508cb6bf_before.java,5cae2ef7_508cb6bf_after.java,True,chromium,8,8
195,5cae2ef7_508cb6bf,74.0,"Theoretically, this should never happen. However, if it's as you say (NOTREACHED() only takes effect on debug builds), throwing an exception here might not be desirable. I'd prefer a more graceful way of handling error conditions in release builds than just straight up crashing... Is there a way to catch an exception across the JNI build?",74.0,74.0,5cae2ef7_508cb6bf_before.java,5cae2ef7_508cb6bf_after.java,True,chromium,8,8
196,06b8ae77_bfb8df07,74.0,"Good question, agreed that throwing an exception isn't desirable either.  As for your question, not sure, unfortunately.  Maybe Sid knows?  Maybe we just have to leave it be.",74.0,74.0,06b8ae77_bfb8df07_before.java,06b8ae77_bfb8df07_after.java,True,chromium,8,8
197,06b8ae77_bfb8df07,74.0,"Good question, agreed that throwing an exception isn't desirable either.  As for your question, not sure, unfortunately.  Maybe Sid knows?  Maybe we just have to leave it be.",74.0,74.0,06b8ae77_bfb8df07_before.java,06b8ae77_bfb8df07_after.java,True,chromium,8,8
198,06b8ae77_bfb8df07,74.0,"Good question, agreed that throwing an exception isn't desirable either.  As for your question, not sure, unfortunately.  Maybe Sid knows?  Maybe we just have to leave it be.",74.0,74.0,06b8ae77_bfb8df07_before.java,06b8ae77_bfb8df07_after.java,True,chromium,8,8
199,06b8ae77_bfb8df07,74.0,"Good question, agreed that throwing an exception isn't desirable either.  As for your question, not sure, unfortunately.  Maybe Sid knows?  Maybe we just have to leave it be.",74.0,74.0,06b8ae77_bfb8df07_before.java,06b8ae77_bfb8df07_after.java,True,chromium,8,8
200,9bab2220_9319950a,74.0,Done,74.0,74.0,9bab2220_9319950a_before.java,9bab2220_9319950a_after.java,True,chromium,8,8
201,9bab2220_9319950a,74.0,Done,74.0,74.0,9bab2220_9319950a_before.java,9bab2220_9319950a_after.java,True,chromium,8,8
202,9bab2220_9319950a,74.0,Done,74.0,74.0,9bab2220_9319950a_before.java,9bab2220_9319950a_after.java,True,chromium,8,8
203,9bab2220_9319950a,74.0,Done,74.0,74.0,9bab2220_9319950a_before.java,9bab2220_9319950a_after.java,True,chromium,8,8
204,fd75ad03_194bf6ad,74.0,Done,74.0,74.0,fd75ad03_194bf6ad_before.java,fd75ad03_194bf6ad_after.java,True,chromium,8,8
205,fd75ad03_194bf6ad,74.0,Done,74.0,74.0,fd75ad03_194bf6ad_before.java,fd75ad03_194bf6ad_after.java,True,chromium,8,8
206,fd75ad03_194bf6ad,74.0,Done,74.0,74.0,fd75ad03_194bf6ad_before.java,fd75ad03_194bf6ad_after.java,True,chromium,8,8
207,fd75ad03_194bf6ad,74.0,Done,74.0,74.0,fd75ad03_194bf6ad_before.java,fd75ad03_194bf6ad_after.java,True,chromium,8,8
208,c095cb5c_e76f3e7a,83.0,"If nothing happens in the end if |list| is null, maybe starting off this function with `if (list == null) return;` would be better, to avoid unnecessary object construction?",83.0,83.0,c095cb5c_e76f3e7a_before.java,c095cb5c_e76f3e7a_after.java,True,chromium,8,8
209,c095cb5c_e76f3e7a,83.0,"If nothing happens in the end if |list| is null, maybe starting off this function with `if (list == null) return;` would be better, to avoid unnecessary object construction?",83.0,83.0,c095cb5c_e76f3e7a_before.java,c095cb5c_e76f3e7a_after.java,True,chromium,8,8
210,c095cb5c_e76f3e7a,83.0,"If nothing happens in the end if |list| is null, maybe starting off this function with `if (list == null) return;` would be better, to avoid unnecessary object construction?",83.0,83.0,c095cb5c_e76f3e7a_before.java,c095cb5c_e76f3e7a_after.java,True,chromium,8,8
211,c095cb5c_e76f3e7a,83.0,"If nothing happens in the end if |list| is null, maybe starting off this function with `if (list == null) return;` would be better, to avoid unnecessary object construction?",83.0,83.0,c095cb5c_e76f3e7a_before.java,c095cb5c_e76f3e7a_after.java,True,chromium,8,8
212,e1d80ebe_8ea8359d,83.0,Done,83.0,83.0,e1d80ebe_8ea8359d_before.java,e1d80ebe_8ea8359d_after.java,True,chromium,8,8
213,e1d80ebe_8ea8359d,83.0,Done,83.0,83.0,e1d80ebe_8ea8359d_before.java,e1d80ebe_8ea8359d_after.java,True,chromium,8,8
214,e1d80ebe_8ea8359d,83.0,Done,83.0,83.0,e1d80ebe_8ea8359d_before.java,e1d80ebe_8ea8359d_after.java,True,chromium,8,8
215,e1d80ebe_8ea8359d,83.0,Done,83.0,83.0,e1d80ebe_8ea8359d_before.java,e1d80ebe_8ea8359d_after.java,True,chromium,8,8
216,be65afc9_c47c30b6,96.0,Dismisses,96.0,96.0,be65afc9_c47c30b6_before.java,be65afc9_c47c30b6_after.java,True,chromium,8,8
217,be65afc9_c47c30b6,96.0,Dismisses,96.0,96.0,be65afc9_c47c30b6_before.java,be65afc9_c47c30b6_after.java,True,chromium,8,8
218,be65afc9_c47c30b6,96.0,Dismisses,96.0,96.0,be65afc9_c47c30b6_before.java,be65afc9_c47c30b6_after.java,True,chromium,8,8
219,be65afc9_c47c30b6,96.0,Dismisses,96.0,96.0,be65afc9_c47c30b6_before.java,be65afc9_c47c30b6_after.java,True,chromium,8,8
220,16d23f6d_79356f87,96.0,Done,96.0,96.0,16d23f6d_79356f87_before.java,16d23f6d_79356f87_after.java,True,chromium,8,8
221,16d23f6d_79356f87,96.0,Done,96.0,96.0,16d23f6d_79356f87_before.java,16d23f6d_79356f87_after.java,True,chromium,8,8
222,16d23f6d_79356f87,96.0,Done,96.0,96.0,16d23f6d_79356f87_before.java,16d23f6d_79356f87_after.java,True,chromium,8,8
223,16d23f6d_79356f87,96.0,Done,96.0,96.0,16d23f6d_79356f87_before.java,16d23f6d_79356f87_after.java,True,chromium,8,8
224,0a880965_e08adf83,112.0,nit: This comment seems unrelated.,110.0,112.0,0a880965_e08adf83_before.java,0a880965_e08adf83_after.java,True,chromium,8,8
225,0a880965_e08adf83,112.0,nit: This comment seems unrelated.,110.0,112.0,0a880965_e08adf83_before.java,0a880965_e08adf83_after.java,True,chromium,8,8
226,0a880965_e08adf83,112.0,nit: This comment seems unrelated.,110.0,112.0,0a880965_e08adf83_before.java,0a880965_e08adf83_after.java,True,chromium,8,8
227,0a880965_e08adf83,112.0,nit: This comment seems unrelated.,110.0,112.0,0a880965_e08adf83_before.java,0a880965_e08adf83_after.java,True,chromium,8,8
228,b01514fd_4e89dd9c,112.0,Done,110.0,112.0,b01514fd_4e89dd9c_before.java,b01514fd_4e89dd9c_after.java,True,chromium,8,8
229,b01514fd_4e89dd9c,112.0,Done,110.0,112.0,b01514fd_4e89dd9c_before.java,b01514fd_4e89dd9c_after.java,True,chromium,8,8
230,b01514fd_4e89dd9c,112.0,Done,110.0,112.0,b01514fd_4e89dd9c_before.java,b01514fd_4e89dd9c_after.java,True,chromium,8,8
231,b01514fd_4e89dd9c,112.0,Done,110.0,112.0,b01514fd_4e89dd9c_before.java,b01514fd_4e89dd9c_after.java,True,chromium,8,8
232,98c0be16_09d2e17a,69.0,"I think Java requires curly braces even in C++, sorry for my misleading comment earlier. :)

  if (list == null) {
    return;
  }",69.0,69.0,98c0be16_09d2e17a_before.java,98c0be16_09d2e17a_after.java,True,chromium,8,8
233,98c0be16_09d2e17a,69.0,"I think Java requires curly braces even in C++, sorry for my misleading comment earlier. :)

  if (list == null) {
    return;
  }",69.0,69.0,98c0be16_09d2e17a_before.java,98c0be16_09d2e17a_after.java,True,chromium,8,8
234,98c0be16_09d2e17a,69.0,"I think Java requires curly braces even in C++, sorry for my misleading comment earlier. :)

  if (list == null) {
    return;
  }",69.0,69.0,98c0be16_09d2e17a_before.java,98c0be16_09d2e17a_after.java,True,chromium,8,8
235,98c0be16_09d2e17a,69.0,"I think Java requires curly braces even in C++, sorry for my misleading comment earlier. :)

  if (list == null) {
    return;
  }",69.0,69.0,98c0be16_09d2e17a_before.java,98c0be16_09d2e17a_after.java,True,chromium,8,8
236,f78ff58c_5da46b46,69.0,Done,69.0,69.0,f78ff58c_5da46b46_before.java,f78ff58c_5da46b46_after.java,True,chromium,8,8
237,f78ff58c_5da46b46,69.0,Done,69.0,69.0,f78ff58c_5da46b46_before.java,f78ff58c_5da46b46_after.java,True,chromium,8,8
238,f78ff58c_5da46b46,69.0,Done,69.0,69.0,f78ff58c_5da46b46_before.java,f78ff58c_5da46b46_after.java,True,chromium,8,8
239,f78ff58c_5da46b46,69.0,Done,69.0,69.0,f78ff58c_5da46b46_before.java,f78ff58c_5da46b46_after.java,True,chromium,8,8
240,a4d1995c_714a528b,46.0,nit: consider handling edge cases if windowAndroid.getModalDialogManager() or windowAndroid.getActivity().get() are null. You can return null in this case and mark the function @Nullable,46.0,46.0,a4d1995c_714a528b_before.java,a4d1995c_714a528b_after.java,True,chromium,6,8
241,a4d1995c_714a528b,46.0,nit: consider handling edge cases if windowAndroid.getModalDialogManager() or windowAndroid.getActivity().get() are null. You can return null in this case and mark the function @Nullable,46.0,46.0,a4d1995c_714a528b_before.java,a4d1995c_714a528b_after.java,True,chromium,6,8
242,a4d1995c_714a528b,46.0,nit: consider handling edge cases if windowAndroid.getModalDialogManager() or windowAndroid.getActivity().get() are null. You can return null in this case and mark the function @Nullable,46.0,46.0,a4d1995c_714a528b_before.java,a4d1995c_714a528b_after.java,True,chromium,6,8
243,a4d1995c_714a528b,46.0,nit: consider handling edge cases if windowAndroid.getModalDialogManager() or windowAndroid.getActivity().get() are null. You can return null in this case and mark the function @Nullable,46.0,46.0,a4d1995c_714a528b_before.java,a4d1995c_714a528b_after.java,True,chromium,6,8
244,6bfe4db0_5cea3a67,46.0,Done,46.0,46.0,6bfe4db0_5cea3a67_before.java,6bfe4db0_5cea3a67_after.java,True,chromium,6,8
245,6bfe4db0_5cea3a67,46.0,Done,46.0,46.0,6bfe4db0_5cea3a67_before.java,6bfe4db0_5cea3a67_after.java,True,chromium,6,8
246,6bfe4db0_5cea3a67,46.0,Done,46.0,46.0,6bfe4db0_5cea3a67_before.java,6bfe4db0_5cea3a67_after.java,True,chromium,6,8
247,6bfe4db0_5cea3a67,46.0,Done,46.0,46.0,6bfe4db0_5cea3a67_before.java,6bfe4db0_5cea3a67_after.java,True,chromium,6,8
248,b228ff26_17f28503,121.0,"nit: you never reset mNativeCardUnmaskAuthenticationSelectionDialogView to 0, so maybe this check is redundant.",121.0,121.0,b228ff26_17f28503_before.java,b228ff26_17f28503_after.java,True,chromium,6,8
249,b228ff26_17f28503,121.0,"nit: you never reset mNativeCardUnmaskAuthenticationSelectionDialogView to 0, so maybe this check is redundant.",121.0,121.0,b228ff26_17f28503_before.java,b228ff26_17f28503_after.java,True,chromium,6,8
250,b228ff26_17f28503,121.0,"nit: you never reset mNativeCardUnmaskAuthenticationSelectionDialogView to 0, so maybe this check is redundant.",121.0,121.0,b228ff26_17f28503_before.java,b228ff26_17f28503_after.java,True,chromium,6,8
251,b228ff26_17f28503,121.0,"nit: you never reset mNativeCardUnmaskAuthenticationSelectionDialogView to 0, so maybe this check is redundant.",121.0,121.0,b228ff26_17f28503_before.java,b228ff26_17f28503_after.java,True,chromium,6,8
252,63dfb19c_c6268f93,121.0,Done,121.0,121.0,63dfb19c_c6268f93_before.java,63dfb19c_c6268f93_after.java,True,chromium,6,8
253,63dfb19c_c6268f93,121.0,Done,121.0,121.0,63dfb19c_c6268f93_before.java,63dfb19c_c6268f93_after.java,True,chromium,6,8
254,63dfb19c_c6268f93,121.0,Done,121.0,121.0,63dfb19c_c6268f93_before.java,63dfb19c_c6268f93_after.java,True,chromium,6,8
255,63dfb19c_c6268f93,121.0,Done,121.0,121.0,63dfb19c_c6268f93_before.java,63dfb19c_c6268f93_after.java,True,chromium,6,8
256,703a47fe_be8e4128,8.0,"+Sinan, if this is used in a scenario when ?attr/colorColorNormal doesn't work, would it be better for this to be default_icon_color? Or some other semantic color/",8.0,8.0,703a47fe_be8e4128_before.java,703a47fe_be8e4128_after.java,True,chromium,0,0
257,703a47fe_be8e4128,8.0,"+Sinan, if this is used in a scenario when ?attr/colorColorNormal doesn't work, would it be better for this to be default_icon_color? Or some other semantic color/",8.0,8.0,703a47fe_be8e4128_before.java,703a47fe_be8e4128_after.java,True,chromium,0,0
258,703a47fe_be8e4128,8.0,"+Sinan, if this is used in a scenario when ?attr/colorColorNormal doesn't work, would it be better for this to be default_icon_color? Or some other semantic color/",8.0,8.0,703a47fe_be8e4128_before.java,703a47fe_be8e4128_after.java,True,chromium,0,0
259,703a47fe_be8e4128,8.0,"+Sinan, if this is used in a scenario when ?attr/colorColorNormal doesn't work, would it be better for this to be default_icon_color? Or some other semantic color/",8.0,8.0,703a47fe_be8e4128_before.java,703a47fe_be8e4128_after.java,True,chromium,0,0
260,241acb96_2a89371c,8.0,Thanks for the quick response!,8.0,8.0,241acb96_2a89371c_before.java,241acb96_2a89371c_after.java,True,chromium,0,0
261,241acb96_2a89371c,8.0,Thanks for the quick response!,8.0,8.0,241acb96_2a89371c_before.java,241acb96_2a89371c_after.java,True,chromium,0,0
262,241acb96_2a89371c,8.0,Thanks for the quick response!,8.0,8.0,241acb96_2a89371c_before.java,241acb96_2a89371c_after.java,True,chromium,0,0
263,241acb96_2a89371c,8.0,Thanks for the quick response!,8.0,8.0,241acb96_2a89371c_before.java,241acb96_2a89371c_after.java,True,chromium,0,0
264,013d7444_aa453c91,8.0,"It doesn't really matter. There is a discussion here: https://chromium-review.googlesource.com/c/chromium/src/+/3207267/4/chrome/android/features/autofill_assistant/java/res/drawable/ic_autofill_assistant_add_circle_24dp.xml#15

In an unsent comment, I was going to suggest leaving the original color in these cases, i.e. @android:color/white.",8.0,8.0,013d7444_aa453c91_before.java,013d7444_aa453c91_after.java,True,chromium,0,0
265,013d7444_aa453c91,8.0,"It doesn't really matter. There is a discussion here: https://chromium-review.googlesource.com/c/chromium/src/+/3207267/4/chrome/android/features/autofill_assistant/java/res/drawable/ic_autofill_assistant_add_circle_24dp.xml#15

In an unsent comment, I was going to suggest leaving the original color in these cases, i.e. @android:color/white.",8.0,8.0,013d7444_aa453c91_before.java,013d7444_aa453c91_after.java,True,chromium,0,0
266,013d7444_aa453c91,8.0,"It doesn't really matter. There is a discussion here: https://chromium-review.googlesource.com/c/chromium/src/+/3207267/4/chrome/android/features/autofill_assistant/java/res/drawable/ic_autofill_assistant_add_circle_24dp.xml#15

In an unsent comment, I was going to suggest leaving the original color in these cases, i.e. @android:color/white.",8.0,8.0,013d7444_aa453c91_before.java,013d7444_aa453c91_after.java,True,chromium,0,0
267,013d7444_aa453c91,8.0,"It doesn't really matter. There is a discussion here: https://chromium-review.googlesource.com/c/chromium/src/+/3207267/4/chrome/android/features/autofill_assistant/java/res/drawable/ic_autofill_assistant_add_circle_24dp.xml#15

In an unsent comment, I was going to suggest leaving the original color in these cases, i.e. @android:color/white.",8.0,8.0,013d7444_aa453c91_before.java,013d7444_aa453c91_after.java,True,chromium,0,0
268,f40d885f_697ef2a8,153.0,"nit: addAccounts(accounts, /*areAccountsClickable=*/!hasSingleAccount);
go/java-practices/methods#call-site-literals",153.0,153.0,f40d885f_697ef2a8_before.java,f40d885f_697ef2a8_after.java,True,chromium,17,17
269,f40d885f_697ef2a8,153.0,"nit: addAccounts(accounts, /*areAccountsClickable=*/!hasSingleAccount);
go/java-practices/methods#call-site-literals",153.0,153.0,f40d885f_697ef2a8_before.java,f40d885f_697ef2a8_after.java,True,chromium,17,17
270,f40d885f_697ef2a8,153.0,"nit: addAccounts(accounts, /*areAccountsClickable=*/!hasSingleAccount);
go/java-practices/methods#call-site-literals",153.0,153.0,f40d885f_697ef2a8_before.java,f40d885f_697ef2a8_after.java,True,chromium,17,17
271,f40d885f_697ef2a8,153.0,"nit: addAccounts(accounts, /*areAccountsClickable=*/!hasSingleAccount);
go/java-practices/methods#call-site-literals",153.0,153.0,f40d885f_697ef2a8_before.java,f40d885f_697ef2a8_after.java,True,chromium,17,17
272,c2c02c8f_99d2f0a6,153.0,Done,153.0,153.0,c2c02c8f_99d2f0a6_before.java,c2c02c8f_99d2f0a6_after.java,True,chromium,17,17
273,c2c02c8f_99d2f0a6,153.0,Done,153.0,153.0,c2c02c8f_99d2f0a6_before.java,c2c02c8f_99d2f0a6_after.java,True,chromium,17,17
274,c2c02c8f_99d2f0a6,153.0,Done,153.0,153.0,c2c02c8f_99d2f0a6_before.java,c2c02c8f_99d2f0a6_after.java,True,chromium,17,17
275,c2c02c8f_99d2f0a6,153.0,Done,153.0,153.0,c2c02c8f_99d2f0a6_before.java,c2c02c8f_99d2f0a6_after.java,True,chromium,17,17
276,4d806afb_8756af6a,62.0,Nit: Returns... https://google.github.io/styleguide/javaguide.html#s7.2-summary-fragment,62.0,62.0,4d806afb_8756af6a_before.java,4d806afb_8756af6a_after.java,True,chromium,19,19
277,4d806afb_8756af6a,62.0,Nit: Returns... https://google.github.io/styleguide/javaguide.html#s7.2-summary-fragment,62.0,62.0,4d806afb_8756af6a_before.java,4d806afb_8756af6a_after.java,True,chromium,19,19
278,4d806afb_8756af6a,62.0,Nit: Returns... https://google.github.io/styleguide/javaguide.html#s7.2-summary-fragment,62.0,62.0,4d806afb_8756af6a_before.java,4d806afb_8756af6a_after.java,True,chromium,19,19
279,4d806afb_8756af6a,62.0,Nit: Returns... https://google.github.io/styleguide/javaguide.html#s7.2-summary-fragment,62.0,62.0,4d806afb_8756af6a_before.java,4d806afb_8756af6a_after.java,True,chromium,19,19
280,7ca165b9_9bf39e2f,66.0,Nit: period.,66.0,66.0,7ca165b9_9bf39e2f_before.java,7ca165b9_9bf39e2f_after.java,True,chromium,19,19
281,7ca165b9_9bf39e2f,66.0,Nit: period.,66.0,66.0,7ca165b9_9bf39e2f_before.java,7ca165b9_9bf39e2f_after.java,True,chromium,19,19
282,7ca165b9_9bf39e2f,66.0,Nit: period.,66.0,66.0,7ca165b9_9bf39e2f_before.java,7ca165b9_9bf39e2f_after.java,True,chromium,19,19
283,7ca165b9_9bf39e2f,66.0,Nit: period.,66.0,66.0,7ca165b9_9bf39e2f_before.java,7ca165b9_9bf39e2f_after.java,True,chromium,19,19
284,42aefa39_379f1917,137.0,I feel like I've seen you do this before in another recent CL. Is there a shared place you can put this pattern?,136.0,137.0,42aefa39_379f1917_before.java,42aefa39_379f1917_after.java,True,chromium,8,9
285,42aefa39_379f1917,137.0,I feel like I've seen you do this before in another recent CL. Is there a shared place you can put this pattern?,136.0,137.0,42aefa39_379f1917_before.java,42aefa39_379f1917_after.java,True,chromium,8,9
286,42aefa39_379f1917,137.0,I feel like I've seen you do this before in another recent CL. Is there a shared place you can put this pattern?,136.0,137.0,42aefa39_379f1917_before.java,42aefa39_379f1917_after.java,True,chromium,8,9
287,42aefa39_379f1917,137.0,I feel like I've seen you do this before in another recent CL. Is there a shared place you can put this pattern?,136.0,137.0,42aefa39_379f1917_before.java,42aefa39_379f1917_after.java,True,chromium,8,9
